Frame;Time;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z
3100;0,0153117;-0,3204;0,6276;0,5903;1,3146;336,3016;54,2209;-64,0755;125,5242;118,0621
3105;0,0836343;-0,3209;0,6302;0,5898;1,234;336,0379;54,2992;-0,0278;0,1268;-0,0247
3110;0,1527163;-0,3216;0,6323;0,5893;1,1898;335,7951;54,3512;-0,0387;0,0929;-0,0256
3115;0,2214139;-0,3226;0,6341;0,5885;1,1997;335,5188;54,4731;-0,0391;0,0623;-0,0224
3120;0,2907808;-0,3239;0,636;0,5878;1,2953;335,1597;54,6366;-0,0529;0,0823;-0,0167
3125;0,3601673;-0,3246;0,6382;0,5877;1,2516;335,1779;54,489;-0,0432;0,1479;0,0053
3130;0,4296884;-0,3255;0,6411;0,5869;1,1099;335,0248;54,4463;-0,0393;0,1175;-0,0239
3135;0,499319;-0,3265;0,6442;0,586;0,8304;334,7279;54,4616;-0,0281;0,1146;-0,0404
3140;0,5685806;-0,3267;0,646;0,5853;0,6248;334,5953;54,4517;0,0103;0,0588;-0,0098
3145;0,6381731;-0,3262;0,6476;0,5851;0,4521;334,6801;54,2015;0,0216;0,0435;-0,0077
3150;0,7077399;-0,3259;0,6482;0,5852;0,3495;334,733;54,1018;0,0114;0,0192;-0,004
3155;0,7766465;-0,3257;0,6485;0,5853;0,2377;334,5862;54,2847;0,0037;-0,0109;0,032
3160;0,8464726;-0,3256;0,6488;0,5858;0,1385;334,5227;54,332;0,0096;-0,0042;0,034
3165;0,9157295;-0,3249;0,6492;0,5867;0,0166;334,7039;54,2532;0,0405;0,0275;0,007
3170;0,9852039;-0,3239;0,6495;0,5869;359,9637;334,8499;54,1468;0,0425;0,0001;-0,0013
3175;1,05483;-0,3205;0,6499;0,588;359,8803;335,5486;53,7161;0,1475;0,0337;0,0207
3180;1,12429;-0,3186;0,6497;0,588;359,9703;335,6319;53,9346;0,069;-0,014;0,0055
3185;1,193787;-0,3168;0,6494;0,5879;-0,0034;335,5688;54,2028;0,0503;-0,0073;0,001
3190;1,263662;-0,3156;0,6497;0,5879;359,9295;335,603;54,2021;0,0534;0,021;0,0093
3195;1,332791;-0,3147;0,6499;0,5883;359,8381;335,6735;54,1475;0,0336;-0,0084;0,0438
3200;1,402509;-0,3142;0,6499;0,5886;359,8159;335,7656;54,1197;0,0119;-0,0131;0,0101
3205;1,471761;-0,3141;0,6498;0,5886;359,7914;335,7462;54,0719;-0,0041;-0,0086;0,004
3210;1,542228;-0,3143;0,6498;0,5884;359,7209;335,6593;54,0303;-0,0136;-0,0029;0,0046
3215;1,610419;-0,3146;0,6501;0,5886;359,6108;335,5956;54,0209;-0,0102;0,0244;0,012
3220;1,68;-0,3149;0,6519;0,5888;359,3683;335,5807;53,8505;-0,0114;0,0803;0,0151
3225;1,750334;-0,3154;0,655;0,5889;358,9448;335,5491;53,8014;-0,019;0,143;0,0096
3230;1,818837;-0,3157;0,6599;0,5893;358,2939;335,5871;53,5411;-0,0043;0,1075;0,01
3235;1,888587;-0,3165;0,6633;0,5891;357,9286;335,4288;53,5678;-0,0426;0,168;-0,0215
3240;1,9579;-0,3183;0,6674;0,5879;357,4875;334,8251;54,0203;-0,0716;0,1472;-0,0567
3245;2,027661;-0,3203;0,6705;0,586;357,2106;334,134;54,4618;-0,0771;0,1043;-0,0664
3250;2,097374;-0,3209;0,6715;0,5859;357,0372;334,1817;54,4474;-0,0196;0,0084;-0,0044
3255;2,166398;-0,3217;0,6719;0,5856;357,0684;334,2208;54,3255;-0,0381;-0,0023;-0,0137
3260;2,235847;-0,3227;0,6717;0,5856;357,1029;334,1232;54,3651;-0,0418;0,0141;-0,0142
3265;2,304868;-0,3242;0,6733;0,5852;356,9472;333,992;54,1946;-0,064;0,0977;-0,0174
3270;2,374428;-0,3255;0,6763;0,5851;356,6467;333,9379;53,9564;-0,0286;0,0746;-0,0017
3275;2,44426;-0,3265;0,6791;0,585;356,3699;333,7857;53,9216;-0,0482;0,1266;0,0067
3280;2,514162;-0,3273;0,6814;0,5853;356,1193;333,7126;53,8064;-0,0242;0,0968;-0,0007
3285;2,583049;-0,3278;0,684;0,5852;355,8761;333,6622;53,651;-0,0146;0,0945;0,0102
3290;2,652657;-0,328;0,6856;0,5852;355,7693;333,6662;53,6209;-0,0001;0,0452;-0,002
3295;2,721964;-0,328;0,6864;0,5852;355,6725;333,7191;53,6521;0,0051;0,0002;0,0203
3300;2,791289;-0,3283;0,6862;0,585;355,6862;333,5477;53,9209;-0,0129;-0,0249;0,0203
3305;2,860867;-0,3287;0,6875;0,585;355,4717;333,6248;53,6248;-0,0103;0,0425;0,0069
